"","Iplant_Double","Month","Year","Transect_R","Hummingbird","Camera","Day","Bird","Plant","Yobs","DateP","ID","Elev","Traitmatch","Flowers","Month.a","jBird","jPlant","jCamera"
"1147","Kohleria affinis",4,"2015","1900_2100","Brown Inca","117",1,13,38,1,"2015-04-28","FH436",1950,0.544,0,NA,3,25,117
"1148","Kohleria affinis",4,"2015","1900_2100","Green-crowned Brilliant","117",1,10,38,0,"2015-04-28","FH436",NA,1.723,0,NA,9,25,117
"1149","Kohleria affinis",4,"2015","1900_2100","Violet-tailed Sylph","117",1,14,38,2,"2015-04-28","FH436",1950,2.276,0,NA,16,25,117
"1150","Kohleria affinis",4,"2015","1900_2100","Purple-bibbed Whitetip","117",1,7,38,0,"2015-04-28","FH436",NA,1.97,0,NA,12,25,117
"1151","Kohleria affinis",4,"2015","1900_2100","Tawny-bellied Hermit","117",1,11,38,0,"2015-04-28","FH436",NA,0.163,0,NA,15,25,117
"1152","Kohleria affinis",5,"2014","1900_2100","Brown Inca","107",1,13,38,1,"2014-05-21","FH416",1990,0.544,0,NA,3,25,107
"1153","Kohleria affinis",5,"2014","1900_2100","Tawny-bellied Hermit","107",1,11,38,0,"2014-05-21","FH416",NA,0.163,0,NA,15,25,107
"1154","Kohleria affinis",5,"2014","1900_2100","Green-crowned Brilliant","107",1,10,38,0,"2014-05-21","FH416",NA,1.723,0,NA,9,25,107
"1155","Kohleria affinis",5,"2014","1900_2100","Violet-tailed Sylph","107",1,14,38,0,"2014-05-21","FH416",NA,2.276,0,NA,16,25,107
"1156","Macleania bullata",6,"2013","2300_2500","Collared Inca","252",1,16,92,1,"2013-06-24","FL044",2310,0.818,0,NA,5,26,252
"1157","Macleania bullata",6,"2013","2300_2500","Collared Inca","252",2,16,92,3,"2013-06-26","FL044",2310,0.818,0,NA,5,26,252
"1158","Macleania bullata",6,"2013","2300_2500","Hoary Puffleg","252",2,18,92,0,"2013-06-26","FL044",NA,2.309,0,NA,11,26,252
"1159","Macleania bullata",6,"2013","2300_2500","Hoary Puffleg","252",1,18,92,0,"2013-06-24","FL044",NA,2.309,0,NA,11,26,252
"1160","Macleania bullata",6,"2013","2300_2500","Buff-tailed Coronet","252",1,17,92,0,"2013-06-24","FL044",NA,2.371,0,NA,4,26,252
"1161","Macleania bullata",6,"2013","2300_2500","Gorgeted Sunangel","252",1,19,92,0,"2013-06-24","FL044",NA,2.494,0,NA,8,26,252
"1162","Macleania bullata",6,"2013","2300_2500","Gorgeted Sunangel","252",2,19,92,0,"2013-06-26","FL044",NA,2.494,0,NA,8,26,252
"1163","Macleania bullata",6,"2013","2300_2500","Buff-tailed Coronet","252",2,17,92,0,"2013-06-26","FL044",NA,2.371,0,NA,4,26,252
"1164","Macleania bullata",8,"2013","2100_2300","Green-fronted Lancebill","281",1,15,92,2,"2013-08-01","FL089",2290,0.8,0,NA,10,26,281
"1165","Macleania bullata",8,"2013","2100_2300","Gorgeted Sunangel","281",2,19,92,1,"2013-08-02","FL089",2290,2.494,0,NA,8,26,281
"1166","Macleania bullata",8,"2013","2100_2300","Hoary Puffleg","281",2,18,92,0,"2013-08-02","FL089",NA,2.309,0,NA,11,26,281
"1167","Macleania bullata",8,"2013","2100_2300","Hoary Puffleg","281",1,18,92,0,"2013-08-01","FL089",NA,2.309,0,NA,11,26,281
"1168","Macleania bullata",8,"2013","2100_2300","Brown Inca","281",1,13,92,0,"2013-08-01","FL089",NA,0.703,0,NA,3,26,281
"1169","Macleania bullata",8,"2013","2100_2300","Brown Inca","281",2,13,92,1,"2013-08-02","FL089",2290,0.703,0,NA,3,26,281
"1170","Macleania bullata",8,"2013","2100_2300","Tawny-bellied Hermit","281",1,11,92,3,"2013-08-01","FL089",2290,0.004,0,NA,15,26,281
"1171","Macleania bullata",8,"2013","2100_2300","Buff-tailed Coronet","281",1,17,92,0,"2013-08-01","FL089",NA,2.371,0,NA,4,26,281
"1172","Macleania bullata",8,"2013","2100_2300","Buff-tailed Coronet","281",2,17,92,0,"2013-08-02","FL089",NA,2.371,0,NA,4,26,281
"1173","Macleania bullata",8,"2013","2100_2300","Collared Inca","281",2,16,92,1,"2013-08-02","FL089",2290,0.818,0,NA,5,26,281
"1174","Macleania bullata",8,"2013","2100_2300","Collared Inca","281",1,16,92,1,"2013-08-01","FL089",2290,0.818,0,NA,5,26,281
"1175","Macleania bullata",8,"2013","2100_2300","Green-fronted Lancebill","281",2,15,92,1,"2013-08-02","FL089",2290,0.8,0,NA,10,26,281
"1176","Macleania bullata",8,"2013","2100_2300","Gorgeted Sunangel","281",1,19,92,1,"2013-08-01","FL089",2290,2.494,0,NA,8,26,281
"1177","Macleania bullata",8,"2013","2100_2300","Tawny-bellied Hermit","281",2,11,92,0,"2013-08-02","FL089",NA,0.004,0,NA,15,26,281
"1178","Macleania bullata",9,"2015","2100_2300","Brown Inca","62",1,13,92,1,"2015-09-09","FH1330",2140,0.703,0,NA,3,26,62
"1179","Macleania bullata",9,"2015","2100_2300","Buff-tailed Coronet","62",1,17,92,0,"2015-09-09","FH1330",NA,2.371,0,NA,4,26,62
"1180","Macleania bullata",9,"2015","2100_2300","Violet-tailed Sylph","62",1,14,92,3,"2015-09-09","FH1330",2140,2.435,0,NA,16,26,62
"1181","Macleania bullata",9,"2015","2100_2300","Green-fronted Lancebill","62",1,15,92,0,"2015-09-09","FH1330",NA,0.8,0,NA,10,26,62
"1182","Macleania bullata",10,"2014","2100_2300","Collared Inca","231",1,16,92,0,"2014-10-07","FH907",NA,0.818,0,NA,5,26,231
"1183","Macleania bullata",10,"2014","2100_2300","Hoary Puffleg","231",1,18,92,0,"2014-10-07","FH907",NA,2.309,0,NA,11,26,231
"1184","Macleania bullata",10,"2014","2100_2300","Buff-tailed Coronet","231",1,17,92,0,"2014-10-07","FH907",NA,2.371,0,NA,4,26,231
"1185","Macleania bullata",10,"2014","2100_2300","Tawny-bellied Hermit","231",1,11,92,4,"2014-10-07","FH907",2280,0.004,0,NA,15,26,231
"1186","Macleania bullata",10,"2014","2300_2500","Collared Inca","113",1,16,92,0,"2014-10-22","FH425",NA,0.818,0,NA,5,26,113
"1187","Macleania bullata",10,"2014","2300_2500","Collared Inca","10",1,16,92,5,"2014-10-07","FH1105",2470,0.818,0,NA,5,26,10
"1188","Macleania bullata",10,"2014","2300_2500","Brown Inca","113",1,13,92,1,"2014-10-22","FH425",2320,0.703,0,NA,3,26,113
"1189","Macleania bullata",10,"2014","2300_2500","Buff-tailed Coronet","113",1,17,92,0,"2014-10-22","FH425",NA,2.371,0,NA,4,26,113
"1190","Macleania bullata",10,"2014","2300_2500","Gorgeted Sunangel","113",1,19,92,1,"2014-10-22","FH425",2320,2.494,0,NA,8,26,113
"1191","Macleania bullata",10,"2014","2300_2500","Gorgeted Sunangel","10",1,19,92,1,"2014-10-07","FH1105",2470,2.494,0,NA,8,26,10
"1192","Macleania bullata",10,"2014","2300_2500","Hoary Puffleg","113",1,18,92,0,"2014-10-22","FH425",NA,2.309,0,NA,11,26,113
"1193","Macleania bullata",10,"2014","2300_2500","Green-fronted Lancebill","113",1,15,92,3,"2014-10-22","FH425",2320,0.8,0,NA,10,26,113
"1194","Macleania bullata",11,"2013","2100_2300","Hoary Puffleg","153",1,18,92,0,"2013-11-06","FH602",NA,2.309,0,NA,11,26,153
"1195","Macleania bullata",11,"2013","2100_2300","Brown Inca","153",1,13,92,2,"2013-11-06","FH602",2300,0.703,0,NA,3,26,153
"1196","Macleania bullata",11,"2013","2100_2300","Gorgeted Sunangel","153",1,19,92,0,"2013-11-06","FH602",NA,2.494,0,NA,8,26,153
"1197","Macleania bullata",11,"2013","2100_2300","Buff-tailed Coronet","153",1,17,92,0,"2013-11-06","FH602",NA,2.371,0,NA,4,26,153
"1198","Macleania bullata",11,"2013","2100_2300","Collared Inca","153",1,16,92,0,"2013-11-06","FH602",NA,0.818,0,NA,5,26,153
"1199","Macleania bullata",12,"2014","2100_2300","Violet-tailed Sylph","54",1,14,92,0,"2014-12-02","FH1308",NA,2.435,0.000878889084197574,"Dec",16,26,54
"1200","Macleania bullata",12,"2014","2100_2300","Tawny-bellied Hermit","54",1,11,92,0,"2014-12-02","FH1308",NA,0.004,0.000878889084197574,"Dec",15,26,54
"1201","Macleania bullata",12,"2014","2100_2300","Green-fronted Lancebill","54",1,15,92,0,"2014-12-02","FH1308",NA,0.8,0.000878889084197574,"Dec",10,26,54
"1202","Macleania bullata",12,"2014","2100_2300","Brown Inca","54",1,13,92,1,"2014-12-02","FH1308",2120,0.703,0.000878889084197574,"Dec",3,26,54
"1203","Macleania stricta",6,"2015","2100_2300","Green-fronted Lancebill","18",1,15,95,0,"2015-06-09","FH1121",NA,1.219,0.00208736157496924,"Jun",10,27,18
"1204","Macleania stricta",6,"2015","2100_2300","Violet-tailed Sylph","18",1,14,95,2,"2015-06-09","FH1121",2120,0.416,0.00208736157496924,"Jun",16,27,18
"1205","Macleania stricta",6,"2015","2100_2300","Tawny-bellied Hermit","18",1,11,95,0,"2015-06-09","FH1121",NA,2.023,0.00208736157496924,"Jun",15,27,18
"1206","Macleania stricta",10,"2013","2100_2300","Tawny-bellied Hermit","88",1,11,95,0,"2013-10-22","FH301",NA,2.023,0.000549305677623484,"Oct",15,27,88
"1207","Macleania stricta",10,"2013","2100_2300","Violet-tailed Sylph","88",1,14,95,0,"2013-10-22","FH301",NA,0.416,0.000549305677623484,"Oct",16,27,88
"1208","Macleania stricta",10,"2013","2100_2300","Brown Inca","88",1,13,95,1,"2013-10-22","FH301",2120,1.316,0.000549305677623484,"Oct",3,27,88
"1209","Macleania stricta",10,"2013","2100_2300","Green-fronted Lancebill","88",1,15,95,0,"2013-10-22","FH301",NA,1.219,0.000549305677623484,"Oct",10,27,88
"1210","Macleania stricta",10,"2013","2100_2300","Collared Inca","88",1,16,95,1,"2013-10-22","FH301",2120,1.201,0.000549305677623484,"Oct",5,27,88
"1211","Macleania stricta",10,"2014","2300_2500","Speckled Hummingbird","216",1,20,95,8,"2014-10-07","FH823",2320,0.536,0.00780014062225347,"Oct",13,27,216
"1212","Macleania stricta",10,"2014","2300_2500","Collared Inca","216",1,16,95,1,"2014-10-07","FH823",2320,1.201,0.00780014062225347,"Oct",5,27,216
"1213","Macleania stricta",10,"2014","2300_2500","Gorgeted Sunangel","216",1,19,95,0,"2014-10-07","FH823",NA,0.475,0.00780014062225347,"Oct",8,27,216
"1214","Macleania stricta",10,"2014","2300_2500","Hoary Puffleg","216",1,18,95,0,"2014-10-07","FH823",NA,0.29,0.00780014062225347,"Oct",11,27,216
"1215","Macleania stricta",10,"2014","2300_2500","Buff-tailed Coronet","216",1,17,95,0,"2014-10-07","FH823",NA,0.352,0.00780014062225347,"Oct",4,27,216
"1216","Macleania stricta",12,"2013","2300_2500","Speckled Hummingbird","70",1,20,95,1,"2013-12-19","FH205",2330,0.536,0.000878889084197574,"Dec",13,27,70
"1217","Macleania stricta",12,"2013","2300_2500","Buff-tailed Coronet","70",1,17,95,0,"2013-12-19","FH205",NA,0.352,0.000878889084197574,"Dec",4,27,70
"1218","Macleania stricta",12,"2013","2300_2500","Collared Inca","70",1,16,95,0,"2013-12-19","FH205",NA,1.201,0.000878889084197574,"Dec",5,27,70
"1219","Macleania stricta",12,"2013","2300_2500","Hoary Puffleg","70",1,18,95,0,"2013-12-19","FH205",NA,0.29,0.000878889084197574,"Dec",11,27,70
"1220","Macleania stricta",12,"2013","2300_2500","Gorgeted Sunangel","70",1,19,95,3,"2013-12-19","FH205",2330,0.475,0.000878889084197574,"Dec",8,27,70
"1221","Meriania tomentosa",1,"2015","2300_2500","Collared Inca","55",1,16,99,1,"2015-01-13","FH1310",2310,1.741,0.00571277904728423,"Jan",5,28,55
"1222","Meriania tomentosa",1,"2015","2300_2500","Gorgeted Sunangel","55",1,19,99,1,"2015-01-13","FH1310",2310,0.065,0.00571277904728423,"Jan",8,28,55
"1223","Meriania tomentosa",1,"2015","2300_2500","Buff-tailed Coronet","55",1,17,99,0,"2015-01-13","FH1310",NA,0.188,0.00571277904728423,"Jan",4,28,55
"1224","Meriania tomentosa",1,"2015","2300_2500","Hoary Puffleg","55",1,18,99,0,"2015-01-13","FH1310",NA,0.25,0.00571277904728423,"Jan",11,28,55
"1225","Meriania tomentosa",9,"2014","2100_2300","Buff-tailed Coronet","50",1,17,99,7,"2014-09-23","FH1303",2130,0.188,0.00175777816839515,"Sep",4,28,50
"1226","Meriania tomentosa",9,"2014","2100_2300","Violet-tailed Sylph","50",1,14,99,0,"2014-09-23","FH1303",NA,0.124,0.00175777816839515,"Sep",16,28,50
"1227","Meriania tomentosa",9,"2014","2100_2300","Green-fronted Lancebill","50",1,15,99,0,"2014-09-23","FH1303",NA,1.759,0.00175777816839515,"Sep",10,28,50
"1228","Meriania tomentosa",9,"2014","2100_2300","Tawny-bellied Hermit","50",1,11,99,0,"2014-09-23","FH1303",NA,2.563,0.00175777816839515,"Sep",15,28,50
"1229","Meriania tomentosa",9,"2014","2100_2300","Collared Inca","50",1,16,99,2,"2014-09-23","FH1303",2130,1.741,0.00175777816839515,"Sep",5,28,50
"1230","Meriania tomentosa",10,"2015","1900_2100","Brown Inca","63",1,13,99,0,"2015-10-20","FH1334",NA,1.856,0.00780014062225347,"Oct",3,28,63
"1231","Meriania tomentosa",10,"2015","1900_2100","Green-crowned Brilliant","63",1,10,99,0,"2015-10-20","FH1334",NA,0.677,0.00780014062225347,"Oct",9,28,63
"1232","Meriania tomentosa",10,"2015","1900_2100","Tawny-bellied Hermit","63",1,11,99,0,"2015-10-20","FH1334",NA,2.563,0.00780014062225347,"Oct",15,28,63
"1233","Meriania tomentosa",10,"2015","1900_2100","Buff-tailed Coronet","63",1,17,99,2,"2015-10-20","FH1334",1980,0.188,0.00780014062225347,"Oct",4,28,63
"1234","Meriania tomentosa",10,"2015","1900_2100","Violet-tailed Sylph","63",1,14,99,0,"2015-10-20","FH1334",NA,0.124,0.00780014062225347,"Oct",16,28,63
"1235","Meriania tomentosa",11,"2013","2300_2500","Speckled Hummingbird","2",1,20,99,7,"2013-11-06","FH102",2450,0.004,0.040209175602039,"Nov",13,28,2
"1236","Meriania tomentosa",11,"2013","2300_2500","Collared Inca","2",1,16,99,1,"2013-11-06","FH102",2450,1.741,0.040209175602039,"Nov",5,28,2
"1237","Meriania tomentosa",11,"2013","2300_2500","Violet-tailed Sylph","2",1,14,99,3,"2013-11-06","FH102",2450,0.124,0.040209175602039,"Nov",16,28,2
"1238","Mezobromelia capituligera",1,"2014","2300_2500","Gorgeted Sunangel","184",1,19,101,3,"2014-01-08","FH706",2310,1.635,0.00219722271049394,"Jan",8,29,184
"1239","Mezobromelia capituligera",1,"2014","2300_2500","Buff-tailed Coronet","184",1,17,101,0,"2014-01-08","FH706",NA,1.512,0.00219722271049394,"Jan",4,29,184
"1240","Mezobromelia capituligera",1,"2014","2300_2500","Hoary Puffleg","184",1,18,101,0,"2014-01-08","FH706",NA,1.45,0.00219722271049394,"Jan",11,29,184
"1241","Mezobromelia capituligera",1,"2014","2300_2500","Brown Inca","184",1,13,101,1,"2014-01-08","FH706",2310,0.156,0.00219722271049394,"Jan",3,29,184
"1242","Mezobromelia capituligera",1,"2014","2300_2500","Collared Inca","184",1,16,101,0,"2014-01-08","FH706",NA,0.041,0.00219722271049394,"Jan",5,29,184
"1243","Mezobromelia capituligera",2,"2014","1900_2100","Fawn-breasted Brilliant","187",1,12,101,1,"2014-02-27","FH709",1990,1.132,0.00186763930391985,"Feb",7,29,187
"1244","Mezobromelia capituligera",2,"2014","1900_2100","Violet-tailed Sylph","187",1,14,101,17,"2014-02-27","FH709",1990,1.576,0.00186763930391985,"Feb",16,29,187
"1245","Mezobromelia capituligera",2,"2014","1900_2100","Tawny-bellied Hermit","187",1,11,101,0,"2014-02-27","FH709",NA,0.863,0.00186763930391985,"Feb",15,29,187
"1246","Mezobromelia capituligera",2,"2014","1900_2100","Brown Inca","187",1,13,101,21,"2014-02-27","FH709",1990,0.156,0.00186763930391985,"Feb",3,29,187
"1247","Mezobromelia capituligera",2,"2014","1900_2100","Green-crowned Brilliant","187",1,10,101,0,"2014-02-27","FH709",NA,1.023,0.00186763930391985,"Feb",9,29,187
"1248","Mezobromelia capituligera",2,"2015","1900_2100","Violet-tailed Sylph","38",1,14,101,1,"2015-02-11","FH1213",1990,1.576,0.00263666725259272,"Feb",16,29,38
"1249","Mezobromelia capituligera",2,"2015","1900_2100","Green-crowned Brilliant","38",1,10,101,0,"2015-02-11","FH1213",NA,1.023,0.00263666725259272,"Feb",9,29,38
"1250","Mezobromelia capituligera",2,"2015","1900_2100","Brown Inca","38",1,13,101,11,"2015-02-11","FH1213",1990,0.156,0.00263666725259272,"Feb",3,29,38
"1251","Mezobromelia capituligera",2,"2015","1900_2100","Tawny-bellied Hermit","38",1,11,101,0,"2015-02-11","FH1213",NA,0.863,0.00263666725259272,"Feb",15,29,38
"1252","Mezobromelia capituligera",3,"2014","1900_2100","Tawny-bellied Hermit","93",1,11,101,0,"2014-03-11","FH312",NA,0.863,0.00428458428546317,"Mar",15,29,93
"1253","Mezobromelia capituligera",3,"2014","1900_2100","Fawn-breasted Brilliant","93",1,12,101,1,"2014-03-11","FH312",1960,1.132,0.00428458428546317,"Mar",7,29,93
"1254","Mezobromelia capituligera",3,"2014","1900_2100","Violet-tailed Sylph","93",1,14,101,1,"2014-03-11","FH312",1960,1.576,0.00428458428546317,"Mar",16,29,93
"1255","Mezobromelia capituligera",3,"2014","1900_2100","Brown Inca","93",1,13,101,1,"2014-03-11","FH312",1960,0.156,0.00428458428546317,"Mar",3,29,93
"1256","Mezobromelia capituligera",3,"2014","1900_2100","Green-crowned Brilliant","93",1,10,101,0,"2014-03-11","FH312",NA,1.023,0.00428458428546317,"Mar",9,29,93
"1257","Mezobromelia capituligera",4,"2014","1900_2100","Brown Inca","105",1,13,101,0,"2014-04-22","FH414",NA,0.156,0.00461416769203726,"Apr",3,29,105
"1258","Mezobromelia capituligera",4,"2014","1900_2100","Green-crowned Brilliant","105",1,10,101,0,"2014-04-22","FH414",NA,1.023,0.00461416769203726,"Apr",9,29,105
"1259","Mezobromelia capituligera",4,"2014","1900_2100","Tawny-bellied Hermit","105",1,11,101,0,"2014-04-22","FH414",NA,0.863,0.00461416769203726,"Apr",15,29,105
"1260","Mezobromelia capituligera",4,"2014","1900_2100","Violet-tailed Sylph","105",1,14,101,13,"2014-04-22","FH414",1990,1.576,0.00461416769203726,"Apr",16,29,105
"1261","Mezobromelia capituligera",4,"2015","2300_2500","Gorgeted Sunangel","235",1,19,101,0,"2015-04-08","FH919",NA,1.635,0.00032958340657409,"Apr",8,29,235
"1262","Mezobromelia capituligera",4,"2015","2300_2500","Buff-tailed Coronet","235",1,17,101,0,"2015-04-08","FH919",NA,1.512,0.00032958340657409,"Apr",4,29,235
"1263","Mezobromelia capituligera",4,"2015","2300_2500","Speckled Hummingbird","235",1,20,101,2,"2015-04-08","FH919",2320,1.696,0.00032958340657409,"Apr",13,29,235
"1264","Mezobromelia capituligera",4,"2015","2300_2500","Collared Inca","235",1,16,101,1,"2015-04-08","FH919",2320,0.041,0.00032958340657409,"Apr",5,29,235
"1265","Mezobromelia capituligera",4,"2015","2300_2500","Hoary Puffleg","235",1,18,101,0,"2015-04-08","FH919",NA,1.45,0.00032958340657409,"Apr",11,29,235
"1266","Mezobromelia capituligera",10,"2014","1900_2100","Brown Inca","232",1,13,101,1,"2014-10-22","FH908",2020,0.156,0.00274652838811742,"Oct",3,29,232
"1267","Mezobromelia capituligera",10,"2014","1900_2100","Tawny-bellied Hermit","232",1,11,101,4,"2014-10-22","FH908",2020,0.863,0.00274652838811742,"Oct",15,29,232
"1268","Mezobromelia capituligera",10,"2014","1900_2100","Green-crowned Brilliant","232",1,10,101,0,"2014-10-22","FH908",NA,1.023,0.00274652838811742,"Oct",9,29,232
"1269","Mezobromelia capituligera",10,"2014","1900_2100","Violet-tailed Sylph","232",1,14,101,3,"2014-10-22","FH908",2020,1.576,0.00274652838811742,"Oct",16,29,232
"1270","Mezobromelia capituligera",12,"2014","1900_2100","Brown Inca","196",1,13,101,5,"2014-12-02","FH727",1960,0.156,0.00197750043944454,"Dec",3,29,196
"1271","Mezobromelia capituligera",12,"2014","1900_2100","Green-fronted Lancebill","196",1,15,101,1,"2014-12-02","FH727",1960,0.059,0.00197750043944454,"Dec",10,29,196
"1272","Mezobromelia capituligera",12,"2014","1900_2100","Tawny-bellied Hermit","196",1,11,101,0,"2014-12-02","FH727",NA,0.863,0.00197750043944454,"Dec",15,29,196
"1273","Mezobromelia capituligera",12,"2014","1900_2100","Violet-tailed Sylph","196",1,14,101,3,"2014-12-02","FH727",1960,1.576,0.00197750043944454,"Dec",16,29,196
"1274","Mezobromelia capituligera",12,"2014","1900_2100","Green-crowned Brilliant","196",1,10,101,1,"2014-12-02","FH727",1960,1.023,0.00197750043944454,"Dec",9,29,196
"1275","Norantea anomala",8,"2015","1900_2100","Purple-bibbed Whitetip","61",1,7,105,3,"2015-08-25","FH1329",1960,0.93,0.224116716470381,"Aug",12,30,61
"1276","Norantea anomala",8,"2015","1900_2100","Tawny-bellied Hermit","61",1,11,105,0,"2015-08-25","FH1329",NA,3.063,0.224116716470381,"Aug",15,30,61
"1277","Norantea anomala",8,"2015","1900_2100","Violet-tailed Sylph","61",1,14,105,0,"2015-08-25","FH1329",NA,0.624,0.224116716470381,"Aug",16,30,61
"1278","Norantea anomala",8,"2015","1900_2100","Green-crowned Brilliant","61",1,10,105,0,"2015-08-25","FH1329",NA,1.177,0.224116716470381,"Aug",9,30,61
"1279","Norantea anomala",8,"2015","1900_2100","Brown Inca","61",1,13,105,0,"2015-08-25","FH1329",NA,2.356,0.224116716470381,"Aug",3,30,61
"1280","Norantea anomala",8,"2015","1900_2100","Booted Racket-tail","61",1,8,105,2,"2015-08-25","FH1329",1960,0.292,0.224116716470381,"Aug",2,30,61
"1281","Norantea anomala",9,"2014","1900_2100","Fawn-breasted Brilliant","49",1,12,105,0,"2014-09-10","FH1302",NA,1.068,0.288385480752329,"Sep",7,30,49
"1282","Norantea anomala",9,"2014","1900_2100","Tawny-bellied Hermit","49",1,11,105,0,"2014-09-10","FH1302",NA,3.063,0.288385480752329,"Sep",15,30,49
"1283","Norantea anomala",9,"2014","1900_2100","Green-crowned Brilliant","49",1,10,105,0,"2014-09-10","FH1302",NA,1.177,0.288385480752329,"Sep",9,30,49
"1284","Norantea anomala",9,"2014","1900_2100","Purple-bibbed Whitetip","49",1,7,105,0,"2014-09-10","FH1302",NA,0.93,0.288385480752329,"Sep",12,30,49
"1285","Norantea anomala",9,"2014","1900_2100","Booted Racket-tail","49",1,8,105,2,"2014-09-10","FH1302",1950,0.292,0.288385480752329,"Sep",2,30,49
"1286","Norantea anomala",9,"2014","1900_2100","Brown Inca","49",1,13,105,0,"2014-09-10","FH1302",NA,2.356,0.288385480752329,"Sep",3,30,49
"1287","Norantea anomala",10,"2014","1900_2100","Green-crowned Brilliant","51",1,10,105,0,"2014-10-11","FH1304",NA,1.177,0.286737563719459,"Oct",9,30,51
"1288","Norantea anomala",10,"2014","1900_2100","Violet-tailed Sylph","51",1,14,105,0,"2014-10-11","FH1304",NA,0.624,0.286737563719459,"Oct",16,30,51
"1289","Norantea anomala",10,"2014","1900_2100","Brown Inca","51",1,13,105,0,"2014-10-11","FH1304",NA,2.356,0.286737563719459,"Oct",3,30,51
"1290","Norantea anomala",10,"2014","1900_2100","Tawny-bellied Hermit","51",1,11,105,0,"2014-10-11","FH1304",NA,3.063,0.286737563719459,"Oct",15,30,51
